oopsla2017项目,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,
510,prestodb/presto,presto-main/src/test/java/com/facebook/presto/operator/scalar/FunctionAssertions.java,FunctionAssertions.java,L552-L558,24,git diff 1e512ba273a8ffe1bbba33faa5c8b91d4e14d6f3 c63384e64a851340b899665c3be9204e3b024992 presto-main/src/test/java/com/facebook/presto/operator/scalar/FunctionAssertions.java,https://github.com/prestodb/presto/commit/c63384e64a851340b899665c3be9204e3b024992,,
511,prestodb/presto,presto-main/src/test/java/com/facebook/presto/operator/scalar/FunctionAssertions.java,FunctionAssertions.java,L650-L650,24,git diff 1e512ba273a8ffe1bbba33faa5c8b91d4e14d6f3 c63384e64a851340b899665c3be9204e3b024992 presto-main/src/test/java/com/facebook/presto/operator/scalar/FunctionAssertions.java,https://github.com/prestodb/presto/commit/c63384e64a851340b899665c3be9204e3b024992,,
512,prestodb/presto,presto-main/src/test/java/com/facebook/presto/operator/scalar/FunctionAssertions.java,FunctionAssertions.java,L655-L655,24,git diff 1e512ba273a8ffe1bbba33faa5c8b91d4e14d6f3 c63384e64a851340b899665c3be9204e3b024992 presto-main/src/test/java/com/facebook/presto/operator/scalar/FunctionAssertions.java,https://github.com/prestodb/presto/commit/c63384e64a851340b899665c3be9204e3b024992,,
513,prestodb/presto,presto-hive/src/main/java/com/facebook/presto/hive/HiveMetadata.java,HiveMetadata.java,L1287-L1296,3,git diff ffed871142de3ca056d7221ca3c602ece4ba02a9 6fa035788e0ee968e19b75095e9af93e327cab8a presto-hive/src/main/java/com/facebook/presto/hive/HiveMetadata.java,https://github.com/prestodb/presto/commit/6fa035788e0ee968e19b75095e9af93e327cab8a,无关,
514,prestodb/presto,presto-hive/src/main/java/com/facebook/presto/hive/HiveMetadata.java,HiveMetadata.java,L1295-L1295,3,git diff ffed871142de3ca056d7221ca3c602ece4ba02a9 6fa035788e0ee968e19b75095e9af93e327cab8a presto-hive/src/main/java/com/facebook/presto/hive/HiveMetadata.java,https://github.com/prestodb/presto/commit/6fa035788e0ee968e19b75095e9af93e327cab8a,无关,
515,speedment/speedment,plugin-parent/enum-generator/src/main/java/com/speedment/plugins/enums/IntegerToEnumTypeMapper.java,IntegerToEnumTypeMapper.java,L85-L121,2,git diff f4480390453ed12ad171be5287b80787cef8dfe4 ef6e385fc35ccb88bb7d0b9b6e1f3002479c8a62 plugin-parent/enum-generator/src/main/java/com/speedment/plugins/enums/IntegerToEnumTypeMapper.java,https://github.com/speedment/speedment/commit/ef6e385fc35ccb88bb7d0b9b6e1f3002479c8a62,噪声,
516,speedment/speedment,common-parent/injector/src/main/java/com/speedment/common/injector/internal/InjectorBuilderImpl.java,InjectorBuilderImpl.java,L343-L380,3,git diff 79a60b7fc8562e2b50a2cb06e432a9c6a7871482 535c52e56051d24b90a9213eaa2cc3f36fa2911b common-parent/injector/src/main/java/com/speedment/common/injector/internal/InjectorBuilderImpl.java,https://github.com/speedment/speedment/commit/535c52e56051d24b90a9213eaa2cc3f36fa2911b,无关,
517,speedment/speedment,common-parent/injector/src/main/java/com/speedment/common/injector/internal/InjectorImpl.java,InjectorImpl.java,L163-L194,3,git diff 79a60b7fc8562e2b50a2cb06e432a9c6a7871482 535c52e56051d24b90a9213eaa2cc3f36fa2911b common-parent/injector/src/main/java/com/speedment/common/injector/internal/InjectorImpl.java,https://github.com/speedment/speedment/commit/535c52e56051d24b90a9213eaa2cc3f36fa2911b,无关,
518,vavr-io/vavr,vavr/src/main/java/io/vavr/concurrent/FutureImpl.java,FutureImpl.java,L246-L246,3,git diff 5a5d10a894e669ce0274d2495ccf633033abb6ad 2143b5d94f942a657c228e5c27dc9ae64e843579 vavr/src/main/java/io/vavr/concurrent/FutureImpl.java,https://github.com/vavr-io/vavr/commit/2143b5d94f942a657c228e5c27dc9ae64e843579,无关,
519,vavr-io/vavr,vavr/src/main/java/io/vavr/concurrent/FutureImpl.java,FutureImpl.java,L247-L247,3,git diff 5a5d10a894e669ce0274d2495ccf633033abb6ad 2143b5d94f942a657c228e5c27dc9ae64e843579 vavr/src/main/java/io/vavr/concurrent/FutureImpl.java,https://github.com/vavr-io/vavr/commit/2143b5d94f942a657c228e5c27dc9ae64e843579,无关,
520,vavr-io/vavr,vavr/src/main/java/io/vavr/concurrent/FutureImpl.java,FutureImpl.java,L248-L252,3,git diff 5a5d10a894e669ce0274d2495ccf633033abb6ad 2143b5d94f942a657c228e5c27dc9ae64e843579 vavr/src/main/java/io/vavr/concurrent/FutureImpl.java,https://github.com/vavr-io/vavr/commit/2143b5d94f942a657c228e5c27dc9ae64e843579,无关,
521,vavr-io/vavr,javaslang/src/main/java/javaslang/collection/TreeMap.java,TreeMap.java,L886-L886,5,git diff 5c9abad3d1a800292dd4907e53ac864abe191f6a 618c4cd018639654adac91bc0e140f207c3cea22 javaslang/src/main/java/javaslang/collection/TreeMap.java,https://github.com/vavr-io/vavr/commit/618c4cd018639654adac91bc0e140f207c3cea22,找不到文件,
522,vavr-io/vavr,javaslang/src/main/java/javaslang/control/Match.java,Match.java,L651-L651,13,git diff 8d7618c558cea83d533556572d92cba8a4ef3825 043935beae6f191c484b9bea7329999e305b5178 javaslang/src/main/java/javaslang/control/Match.java,https://github.com/vavr-io/vavr/commit/043935beae6f191c484b9bea7329999e305b5178,,
523,vavr-io/vavr,javaslang/src/main/java/javaslang/control/Match.java,Match.java,L656-L656,13,git diff 8d7618c558cea83d533556572d92cba8a4ef3825 043935beae6f191c484b9bea7329999e305b5178 javaslang/src/main/java/javaslang/control/Match.java,https://github.com/vavr-io/vavr/commit/043935beae6f191c484b9bea7329999e305b5178,,
524,vavr-io/vavr,javaslang/src/main/java/javaslang/control/Match.java,Match.java,L676-L678,13,git diff 8d7618c558cea83d533556572d92cba8a4ef3825 043935beae6f191c484b9bea7329999e305b5178 javaslang/src/main/java/javaslang/control/Match.java,https://github.com/vavr-io/vavr/commit/043935beae6f191c484b9bea7329999e305b5178,,
525,vavr-io/vavr,javaslang/src/main/java/javaslang/control/Match.java,Match.java,L943-L943,13,git diff 8d7618c558cea83d533556572d92cba8a4ef3825 043935beae6f191c484b9bea7329999e305b5178 javaslang/src/main/java/javaslang/control/Match.java,https://github.com/vavr-io/vavr/commit/043935beae6f191c484b9bea7329999e305b5178,,
526,vavr-io/vavr,javaslang/src/main/java/javaslang/control/Match.java,Match.java,L966-L966,13,git diff 8d7618c558cea83d533556572d92cba8a4ef3825 043935beae6f191c484b9bea7329999e305b5178 javaslang/src/main/java/javaslang/control/Match.java,https://github.com/vavr-io/vavr/commit/043935beae6f191c484b9bea7329999e305b5178,,
527,vavr-io/vavr,src/main/java/javaslang/collection/List.java,List.java,L1480-L1480,3,git diff 3b45e79cec05188d2eca045b32728a995e2329c7 a37b7b9eda0ffa1382aed047adfbd9ae4b9b9eea src/main/java/javaslang/collection/List.java,https://github.com/vavr-io/vavr/commit/a37b7b9eda0ffa1382aed047adfbd9ae4b9b9eea,无关,
528,vavr-io/vavr,src/main/java/javaslang/collection/RedBlackTree.java,RedBlackTree.java,L386-L386,3,git diff 3b45e79cec05188d2eca045b32728a995e2329c7 a37b7b9eda0ffa1382aed047adfbd9ae4b9b9eea src/main/java/javaslang/collection/RedBlackTree.java,https://github.com/vavr-io/vavr/commit/a37b7b9eda0ffa1382aed047adfbd9ae4b9b9eea,无关,
529,vavr-io/vavr,src/main/java/javaslang/collection/Tree.java,Tree.java,L651-L651,3,git diff 3b45e79cec05188d2eca045b32728a995e2329c7 a37b7b9eda0ffa1382aed047adfbd9ae4b9b9eea src/main/java/javaslang/collection/Tree.java,https://github.com/vavr-io/vavr/commit/a37b7b9eda0ffa1382aed047adfbd9ae4b9b9eea,无关,
530,vavr-io/vavr,src/main/java/javaslang/Lazy.java,Lazy.java,L69-L71,2,git diff 01f82bad2432921fa477bca7f20a514a1b642457 5be080f026f9834651aad10138b56344d78ef201 src/main/java/javaslang/Lazy.java,https://github.com/vavr-io/vavr/commit/5be080f026f9834651aad10138b56344d78ef201,无关,
531,vavr-io/vavr,src/main/java/javaslang/Lazy.java,Lazy.java,L190-L190,2,git diff 01f82bad2432921fa477bca7f20a514a1b642457 5be080f026f9834651aad10138b56344d78ef201 src/main/java/javaslang/Lazy.java,https://github.com/vavr-io/vavr/commit/5be080f026f9834651aad10138b56344d78ef201,无关,
532,vavr-io/vavr,src/main/java/javaslang/Lazy.java,Lazy.java,L162-L169,20,git diff 9c4b45ff28c19eb7ce5ffe8b3479abc2ae3ed493 40d6cf60873e748b96957e955b5ee8afbbbc24dd src/main/java/javaslang/Lazy.java,https://github.com/vavr-io/vavr/commit/40d6cf60873e748b96957e955b5ee8afbbbc24dd,,
533,vavr-io/vavr,src/test/java/javaslang/concurrent/FutureTest.java,FutureTest.java,L118-L118,2,git diff 92bea1ed986463b55c5b49e76d9ece7f2ce68096 eda9171f6fdc2381b69ee5174005db3ebd670146 src/test/java/javaslang/concurrent/FutureTest.java,https://github.com/vavr-io/vavr/commit/eda9171f6fdc2381b69ee5174005db3ebd670146,无关,
534,vavr-io/vavr,src/main/java/javaslang/control/Future.java,Future.java,L63-L71,3,git diff 7f7e5abf13835d4a95a68643d4cf02a84b31f2ef dcd32b294436325235ea33472bd2c251e43c0d09 src/main/java/javaslang/control/Future.java,https://github.com/vavr-io/vavr/commit/dcd32b294436325235ea33472bd2c251e43c0d09,无关,
535,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L52-L52,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
536,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L53-L53,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
537,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L61-L61,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
538,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L62-L62,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
539,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L70-L70,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
540,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L71-L71,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
541,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L78-L78,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
542,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L79-L79,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
543,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L87-L87,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
544,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L87-L87,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
545,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L94-L94,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
546,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L94-L94,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
547,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L101-L101,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
548,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L101-L101,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
549,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L108-L108,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
550,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L116-L116,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
551,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L125-L125,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
552,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L133-L133,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
553,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L142-L142,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
554,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L150-L150,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
555,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L158-L158,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
556,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L182-L183,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
557,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L182-L183,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
558,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L183-L183,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
559,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L186-L186,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
560,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L186-L186,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
561,vavr-io/vavr,src/test/java/javaslang/text/ParserTest.java,ParserTest.java,L186-L186,8,git diff e4483fa868ed29dc1c26575c5c3a059a7ead7108 aa55808a47d062449c9514212cf2885d519a673f src/test/java/javaslang/text/ParserTest.java,https://github.com/vavr-io/vavr/commit/aa55808a47d062449c9514212cf2885d519a673f,,
562,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L46-L46,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
563,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L47-L47,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
564,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L52-L52,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
565,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L53-L53,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
566,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L58-L58,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
567,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L59-L59,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
568,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L60-L60,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
569,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L65-L65,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
570,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L66-L66,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
571,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L67-L67,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
572,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L72-L72,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
573,vavr-io/vavr,src/test/java/javaslang/text/GrammarTest.java,GrammarTest.java,L73-L73,5,git diff 95a8f606285aec958f5efa5860be40b962aa7f93 5a913ecc6c73923af1226f93503a69eb60f29d0a src/test/java/javaslang/text/GrammarTest.java,https://github.com/vavr-io/vavr/commit/5a913ecc6c73923af1226f93503a69eb60f29d0a,无关,
apache项目,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,
1,apache/beam,runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/control/SdkHarnessClient.java,SdkHarnessClient.java,L241-L249,11,git diff b9de20153c6c0a60b1a811692f05879ee174b244 209180f0e25a4fbb7a55480ca2dbf5d94cf34113 runners/java-fn-execution/src/main/java/org/apache/beam/runners/fnexecution/control/SdkHarnessClient.java,https://github.com/apache/beam/commit/209180f0e25a4fbb7a55480ca2dbf5d94cf34113,无关,
2,apache/beam,runners/spark/src/main/java/org/apache/beam/runners/spark/translation/GroupCombineFunctions.java,GroupCombineFunctions.java,L117-L121,3,git diff 077ab5af5b0d3eb44d78450b5d14d62f8bdc46f0 3a531323322b3f5bbd695b64744a0603a1c97607 runners/spark/src/main/java/org/apache/beam/runners/spark/translation/GroupCombineFunctions.java,https://github.com/apache/beam/commit/3a531323322b3f5bbd695b64744a0603a1c97607,无关,
3,apache/geode,geode-redis/src/distributedTest/java/org/apache/geode/redis/PubSubDUnitTest.java,PubSubDUnitTest.java,L191-L195,5,git diff 917f4c921c9c9fb3b19687ee67fe0dfe4f885056 e023b547dd48424cf76567f696d81965e152b5ec geode-redis/src/distributedTest/java/org/apache/geode/redis/PubSubDUnitTest.java,https://github.com/apache/geode/commit/e023b547dd48424cf76567f696d81965e152b5ec,无关,
4,apache/geode,geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,ClientServerFunctionExecutionDUnitTest.java,L197-L197,11,git diff b6f9c80b5141014be16c0ddeb7129687054d1182 845513d57eef11da91b05e45e9311e690527eaf6 geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,https://github.com/apache/geode/commit/845513d57eef11da91b05e45e9311e690527eaf6,无关,
5,apache/geode,geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,ClientServerFunctionExecutionDUnitTest.java,L198-L198,11,git diff b6f9c80b5141014be16c0ddeb7129687054d1182 845513d57eef11da91b05e45e9311e690527eaf6 geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,https://github.com/apache/geode/commit/845513d57eef11da91b05e45e9311e690527eaf6,无关,
6,apache/geode,geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,ClientServerFunctionExecutionDUnitTest.java,L211-L211,11,git diff b6f9c80b5141014be16c0ddeb7129687054d1182 845513d57eef11da91b05e45e9311e690527eaf6 geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,https://github.com/apache/geode/commit/845513d57eef11da91b05e45e9311e690527eaf6,无关,
7,apache/geode,geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,ClientServerFunctionExecutionDUnitTest.java,L223-L223,11,git diff b6f9c80b5141014be16c0ddeb7129687054d1182 845513d57eef11da91b05e45e9311e690527eaf6 geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,https://github.com/apache/geode/commit/845513d57eef11da91b05e45e9311e690527eaf6,无关,
8,apache/geode,geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,ClientServerFunctionExecutionDUnitTest.java,L224-L224,11,git diff b6f9c80b5141014be16c0ddeb7129687054d1182 845513d57eef11da91b05e45e9311e690527eaf6 geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,https://github.com/apache/geode/commit/845513d57eef11da91b05e45e9311e690527eaf6,无关,
9,apache/geode,geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,ClientServerFunctionExecutionDUnitTest.java,L225-L225,11,git diff b6f9c80b5141014be16c0ddeb7129687054d1182 845513d57eef11da91b05e45e9311e690527eaf6 geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,https://github.com/apache/geode/commit/845513d57eef11da91b05e45e9311e690527eaf6,无关,
10,apache/geode,geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,ClientServerFunctionExecutionDUnitTest.java,L226-L226,11,git diff b6f9c80b5141014be16c0ddeb7129687054d1182 845513d57eef11da91b05e45e9311e690527eaf6 geode-core/src/distributedTest/java/org/apache/geode/internal/cache/execute/ClientServerFunctionExecutionDUnitTest.java,https://github.com/apache/geode/commit/845513d57eef11da91b05e45e9311e690527eaf6,无关,
