oopsla 2017项目数据,,,,,,,,,,,,,,,,,
seq,project,file path,file name,line number,modified java files,git command, commit link,,,,,,,,,,
404,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L59-L59,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
405,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L60-L60,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
406,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L72-L72,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
407,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L83-L83,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
408,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L93-L93,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
409,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L103-L103,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
410,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L113-L113,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
411,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L138-L138,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
412,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L139-L139,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
413,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L140-L140,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
414,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L159-L159,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
415,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L160-L160,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
416,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L172-L172,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
417,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L173-L173,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
418,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L185-L185,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
419,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L186-L186,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
420,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L200-L200,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
421,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L201-L201,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
422,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L215-L215,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
423,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L216-L216,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
424,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L230-L230,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
425,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L236-L236,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
426,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L237-L237,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
427,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L248-L248,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
428,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L254-L254,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
429,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L255-L255,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
430,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L265-L265,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
431,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L271-L271,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
432,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L272-L272,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
433,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L282-L282,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
434,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L290-L290,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
435,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L291-L291,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
436,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L303-L303,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
437,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L313-L313,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
438,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L314-L314,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
439,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L324-L324,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
440,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L332-L332,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
441,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,PriorityQueueBenchmark.java,L333-L333,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/PriorityQueueBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
442,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L75-L75,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
443,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L76-L76,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
444,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L77-L77,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
445,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L78-L78,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
446,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L79-L79,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
447,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L80-L80,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
448,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L88-L88,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
449,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L95-L95,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
450,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L102-L102,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
451,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L109-L109,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
452,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L116-L116,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
453,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L123-L123,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
454,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L132-L132,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
455,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L139-L139,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
456,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L146-L146,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
457,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L153-L153,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
458,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L160-L160,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
459,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L167-L167,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
460,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L197-L197,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
461,vavr-io/vavr,javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,VectorBenchmark.java,L207-L207,8,git diff 0bd47353f4ba4647e73e02f9b9a54b282e56a44c c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d javaslang-benchmark/src/test/java/javaslang/collection/VectorBenchmark.java,https://github.com/vavr-io/vavr/commit/c67a5f4282d902c80bd1ac0cb16a0a7f2f3ccf3d,,,,,,,,,,
